match_id,start_date,era_label,venue,venue_type,win_loss_flag,format
903597,2015-10-18,Modern Era,Saurashtra Cricket Association Stadium,Home,0.0,ODI
903599,2015-10-22,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,ODI
903601,2015-10-25,Modern Era,Wankhede Stadium,Home,0.0,ODI
1007649,2016-06-11,Modern Era,Harare Sports Club,Away,1.0,ODI
1007651,2016-06-13,Modern Era,Harare Sports Club,Away,1.0,ODI
1007653,2016-06-15,Modern Era,Harare Sports Club,Away,1.0,ODI
1022353,2017-06-04,Modern Era,Edgbaston,Away,1.0,ODI
1022361,2017-06-08,Modern Era,Kennington Oval,Away,0.0,ODI
1022367,2017-06-11,Modern Era,Kennington Oval,Away,1.0,ODI
1022373,2017-06-15,Modern Era,Edgbaston,Away,1.0,ODI
1022375,2017-06-18,Modern Era,Kennington Oval,Away,0.0,ODI
1030219,2016-10-16,Modern Era,Himachal Pradesh Cricket Association Stadium,Home,1.0,ODI
1030221,2016-10-20,Modern Era,Feroz Shah Kotla,Home,0.0,ODI
1030223,2016-10-23,Modern Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,ODI
1030225,2016-10-26,Modern Era,JSCA International Stadium Complex,Home,0.0,ODI
1030227,2016-10-29,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,ODI
1034819,2017-01-15,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,ODI
1034821,2017-01-19,Modern Era,Barabati Stadium,Home,1.0,ODI
1034823,2017-01-22,Modern Era,Eden Gardens,Home,0.0,ODI
1098206,2017-06-23,Modern Era,"Queen's Park Oval, Port of Spain",Away,1.0,ODI
1098207,2017-06-25,Modern Era,"Queen's Park Oval, Port of Spain",Away,1.0,ODI
1098208,2017-06-30,Modern Era,"Sir Vivian Richards Stadium, North Sound",Away,1.0,ODI
1098209,2017-07-02,Modern Era,"Sir Vivian Richards Stadium, North Sound",Away,0.0,ODI
1098210,2017-07-06,Modern Era,"Sabina Park, Kingston",Away,1.0,ODI
1109605,2017-08-20,Modern Era,Rangiri Dambulla International Stadium,Away,1.0,ODI
1109606,2017-08-24,Modern Era,Pallekele International Cricket Stadium,Away,0.0,ODI
1109607,2017-08-27,Modern Era,Pallekele International Cricket Stadium,Away,1.0,ODI
1109608,2017-08-31,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,ODI
1109609,2017-09-03,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,ODI
1119496,2017-09-17,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,ODI
1119497,2017-09-21,Modern Era,Eden Gardens,Home,1.0,ODI
1119498,2017-09-24,Modern Era,Holkar Cricket Stadium,Home,1.0,ODI
1119499,2017-09-28,Modern Era,M.Chinnaswamy Stadium,Home,0.0,ODI
1119500,2017-10-01,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,ODI
1119546,2018-07-12,Modern Era,Trent Bridge,Away,1.0,ODI
1119547,2018-07-14,Modern Era,Lord's,Away,0.0,ODI
1119548,2018-07-17,Modern Era,Headingley,Away,0.0,ODI
1120090,2017-10-22,Modern Era,Wankhede Stadium,Home,0.0,ODI
1120091,2017-10-25,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,ODI
1120092,2017-10-29,Modern Era,Green Park,Home,1.0,ODI
1122279,2018-02-01,Modern Era,Kingsmead,Away,1.0,ODI
1122280,2018-02-04,Modern Era,SuperSport Park,Away,1.0,ODI
1122281,2018-02-07,Modern Era,Newlands,Away,1.0,ODI
1122282,2018-02-10,Modern Era,The Wanderers Stadium,Away,1.0,ODI
1122283,2018-02-13,Modern Era,St George's Park,Away,1.0,ODI
1122284,2018-02-16,Modern Era,SuperSport Park,Away,1.0,ODI
1122726,2017-12-10,Modern Era,Himachal Pradesh Cricket Association Stadium,Home,0.0,ODI
1122727,2017-12-13,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,1.0,ODI
1122728,2017-12-17,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,ODI
1144490,2019-06-05,Modern Era,The Rose Bowl,Away,1.0,ODI
1144496,2019-06-09,Modern Era,Kennington Oval,Away,1.0,ODI
1144504,2019-06-16,Modern Era,Old Trafford,Away,1.0,ODI
1144516,2019-06-27,Modern Era,Old Trafford,Away,1.0,ODI
1144520,2019-06-30,Modern Era,Edgbaston,Away,0.0,ODI
1144522,2019-07-02,Modern Era,Edgbaston,Away,1.0,ODI
1144526,2019-07-06,Modern Era,Headingley,Away,1.0,ODI
1144528,2019-07-09,Modern Era,Old Trafford,Away,0.0,ODI
1144997,2019-01-12,Modern Era,Sydney Cricket Ground,Away,0.0,ODI
1144998,2019-01-15,Modern Era,Adelaide Oval,Away,1.0,ODI
1144999,2019-01-18,Modern Era,Melbourne Cricket Ground,Away,1.0,ODI
1153246,2018-09-18,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1153247,2018-09-19,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1153249,2018-09-21,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1153251,2018-09-23,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1153255,2018-09-28,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1153691,2019-01-23,Modern Era,McLean Park,Away,0.0,ODI
1153692,2019-01-26,Modern Era,Bay Oval,Away,1.0,ODI
1153693,2019-01-28,Modern Era,Bay Oval,Away,1.0,ODI
1153694,2019-01-31,Modern Era,Seddon Park,Away,0.0,ODI
1153695,2019-02-03,Modern Era,Westpac Stadium,Away,1.0,ODI
1157754,2018-10-21,Modern Era,Barsapara Cricket Stadium,Home,1.0,ODI
1157756,2018-10-27,Modern Era,Maharashtra Cricket Association Stadium,Home,0.0,ODI
1157757,2018-10-29,Modern Era,Brabourne Stadium,Home,1.0,ODI
1157758,2018-11-01,Modern Era,Greenfield International Stadium,Home,1.0,ODI
1168242,2019-03-02,Modern Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,ODI
1168243,2019-03-05,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,ODI
1168244,2019-03-08,Modern Era,JSCA International Stadium Complex,Home,0.0,ODI
1168245,2019-03-10,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,0.0,ODI
1168246,2019-03-13,Modern Era,Arun Jaitley Stadium,Home,0.0,ODI
1187021,2019-12-15,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,0.0,ODI
1187022,2019-12-18,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,ODI
1187023,2019-12-22,Modern Era,Barabati Stadium,Home,1.0,ODI
1187027,2020-01-14,Modern Era,Wankhede Stadium,Home,0.0,ODI
1187028,2020-01-17,Modern Era,Saurashtra Cricket Association Stadium,Home,1.0,ODI
1187029,2020-01-19,Modern Era,M.Chinnaswamy Stadium,Home,1.0,ODI
1187682,2020-02-05,Modern Era,Seddon Park,Away,0.0,ODI
1187683,2020-02-08,Modern Era,Eden Park,Away,0.0,ODI
1187684,2020-02-11,Modern Era,Bay Oval,Away,0.0,ODI
1188624,2019-08-08,Modern Era,"Providence Stadium, Guyana",Away,0.0,ODI
1188625,2019-08-11,Modern Era,"Queen's Park Oval, Trinidad",Away,1.0,ODI
1188626,2019-08-14,Modern Era,"Queen's Park Oval, Trinidad",Away,1.0,ODI
1223955,2020-11-27,Modern Era,Sydney Cricket Ground,Away,0.0,ODI
1223956,2020-11-29,Modern Era,Sydney Cricket Ground,Away,0.0,ODI
1223957,2020-12-02,Modern Era,Manuka Oval,Away,1.0,ODI
1243393,2021-03-23,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,ODI
1243394,2021-03-26,Modern Era,Maharashtra Cricket Association Stadium,Home,0.0,ODI
1243395,2021-03-28,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,ODI
1262755,2021-07-18,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,ODI
1262756,2021-07-20,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,ODI
1262757,2021-07-23,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,ODI
1276907,2022-07-12,Modern Era,"Kennington Oval, London",Away,1.0,ODI
1276908,2022-07-14,Modern Era,"Lord's, London",Away,0.0,ODI
1276909,2022-07-17,Modern Era,"Old Trafford, Manchester",Away,1.0,ODI
1277082,2022-01-19,Modern Era,"Boland Park, Paarl",Away,0.0,ODI
1277083,2022-01-21,Modern Era,"Boland Park, Paarl",Away,0.0,ODI
1277084,2022-01-23,Modern Era,"Newlands, Cape Town",Away,0.0,ODI
1278676,2022-02-06,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,ODI
1278677,2022-02-09,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,ODI
1278678,2022-02-11,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,ODI
1317900,2022-07-22,Modern Era,"Queen's Park Oval, Port of Spain, Trinidad",Away,1.0,ODI
1317901,2022-07-24,Modern Era,"Queen's Park Oval, Port of Spain, Trinidad",Away,1.0,ODI
1317902,2022-07-27,Modern Era,"Queen's Park Oval, Port of Spain, Trinidad",Away,1.0,ODI
1322278,2022-11-25,Modern Era,"Eden Park, Auckland",Away,0.0,ODI
1322279,2022-11-27,Modern Era,"Seddon Park, Hamilton",Away,1.0,ODI
1322280,2022-11-30,Modern Era,"Hagley Oval, Christchurch",Away,1.0,ODI
1325549,2022-08-18,Modern Era,Harare Sports Club,Away,1.0,ODI
1325550,2022-08-20,Modern Era,Harare Sports Club,Away,1.0,ODI
1325551,2022-08-22,Modern Era,Harare Sports Club,Away,1.0,ODI
1327509,2022-10-06,Modern Era,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,0.0,ODI
1327510,2022-10-09,Modern Era,"JSCA International Stadium Complex, Ranchi",Home,1.0,ODI
1327511,2022-10-11,Modern Era,"Arun Jaitley Stadium, Delhi",Home,1.0,ODI
1340845,2022-12-04,Modern Era,"Shere Bangla National Stadium, Mirpur",Away,0.0,ODI
1340846,2022-12-07,Modern Era,"Shere Bangla National Stadium, Mirpur",Away,0.0,ODI
1340847,2022-12-10,Modern Era,"Zahur Ahmed Chowdhury Stadium, Chattogram",Away,1.0,ODI
1348643,2023-01-10,Modern Era,"Barsapara Cricket Stadium, Guwahati",Home,1.0,ODI
1348644,2023-01-12,Modern Era,"Eden Gardens, Kolkata",Home,1.0,ODI
1348645,2023-01-15,Modern Era,"Greenfield International Stadium, Thiruvananthapuram",Home,1.0,ODI
1348646,2023-01-18,Modern Era,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,1.0,ODI
1348647,2023-01-21,Modern Era,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,1.0,ODI
1348648,2023-01-24,Modern Era,"Holkar Cricket Stadium, Indore",Home,1.0,ODI
1348656,2023-03-17,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,ODI
1348657,2023-03-19,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,0.0,ODI
1348658,2023-03-22,Modern Era,"MA Chidambaram Stadium, Chepauk, Chennai",Home,0.0,ODI
1381214,2023-07-27,Modern Era,"Kensington Oval, Bridgetown, Barbados",Away,1.0,ODI
1381215,2023-07-29,Modern Era,"Kensington Oval, Bridgetown, Barbados",Away,0.0,ODI
1381216,2023-08-01,Modern Era,"Brian Lara Stadium, Tarouba, Trinidad",Away,1.0,ODI
1384396,2023-10-08,Modern Era,"MA Chidambaram Stadium, Chepauk, Chennai",Home,1.0,ODI
1384403,2023-10-14,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,ODI
1384408,2023-10-19,Modern Era,"Maharashtra Cricket Association Stadium, Pune",Home,1.0,ODI
1384412,2023-10-22,Modern Era,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,1.0,ODI
1384420,2023-10-29,Modern Era,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Home,1.0,ODI
1384424,2023-11-02,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,ODI
1384428,2023-11-05,Modern Era,"Eden Gardens, Kolkata",Home,1.0,ODI
1384436,2023-11-12,Modern Era,"M Chinnaswamy Stadium, Bengaluru",Home,1.0,ODI
1384437,2023-11-15,Modern Era,"Wankhede Stadium, Mumbai",Home,1.0,ODI
1384439,2023-11-19,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,0.0,ODI
1387600,2023-12-17,Modern Era,"The Wanderers Stadium, Johannesburg",Away,1.0,ODI
1387601,2023-12-19,Modern Era,"St George's Park, Gqeberha",Away,0.0,ODI
1387602,2023-12-21,Modern Era,"Boland Park, Paarl",Away,1.0,ODI
1388394,2023-09-02,Modern Era,Pallekele International Cricket Stadium,Away,1.0,ODI
1388398,2023-09-04,Modern Era,Pallekele International Cricket Stadium,Away,0.0,ODI
1388406,2023-09-10,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,ODI
1388407,2023-09-12,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,ODI
1388412,2023-09-15,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,ODI
1388414,2023-09-17,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,ODI
1389388,2023-09-22,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Home,1.0,ODI
1389389,2023-09-24,Modern Era,"Holkar Cricket Stadium, Indore",Home,1.0,ODI
1389390,2023-09-27,Modern Era,"Saurashtra Cricket Association Stadium, Rajkot",Home,0.0,ODI
1439904,2025-02-06,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,1.0,ODI
1439905,2025-02-09,Modern Era,"Barabati Stadium, Cuttack",Home,1.0,ODI
1439906,2025-02-12,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,ODI
1442991,2024-08-04,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,ODI
1442992,2024-08-07,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,ODI
1466415,2025-02-20,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1466418,2025-02-23,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1466425,2025-03-02,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1466426,2025-03-04,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1466428,2025-03-09,Modern Era,Dubai International Cricket Stadium,Away,1.0,ODI
1478904,2025-10-19,Modern Era,Perth Stadium,Away,1.0,ODI
1478905,2025-10-23,Modern Era,Adelaide Oval,Away,0.0,ODI
1478906,2025-10-25,Modern Era,Sydney Cricket Ground,Away,1.0,ODI
1479573,2025-11-30,Modern Era,"JSCA International Stadium Complex, Ranchi",Home,1.0,ODI
1479574,2025-12-03,Modern Era,"Shaheed Veer Narayan Singh International Stadium, Raipur",Away,0.0,ODI
1479575,2025-12-06,Modern Era,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,1.0,ODI
1490231,2026-01-11,Modern Era,"Kotambi Stadium, Vadodara",Home,1.0,ODI
1490232,2026-01-14,Modern Era,"Niranjan Shah Stadium, Rajkot",Home,0.0,ODI
1490233,2026-01-18,Modern Era,"Holkar Cricket Stadium, Indore",Home,0.0,ODI
255954,2006-12-01,Early 2000s,New Wanderers Stadium,Away,1.0,T20I
287865,2007-09-16,Early 2000s,New Wanderers Stadium,Away,0.0,T20I
287873,2007-09-19,Early 2000s,Kingsmead,Away,1.0,T20I
287876,2007-09-20,Early 2000s,Kingsmead,Away,1.0,T20I
287878,2007-09-22,Early 2000s,Kingsmead,Away,1.0,T20I
287879,2007-09-24,Early 2000s,New Wanderers Stadium,Away,1.0,T20I
291356,2008-02-01,Transition Era,Melbourne Cricket Ground,Away,0.0,T20I
297800,2007-10-20,Early 2000s,Brabourne Stadium,Home,1.0,T20I
355994,2009-06-06,Transition Era,Trent Bridge,Away,1.0,T20I
356001,2009-06-10,Transition Era,Trent Bridge,Away,1.0,T20I
356006,2009-06-12,Transition Era,Lord's,Away,0.0,T20I
356010,2009-06-14,Transition Era,Lord's,Away,0.0,T20I
356014,2009-06-16,Transition Era,Trent Bridge,Away,0.0,T20I
366622,2009-02-27,Transition Era,Westpac Stadium,Away,0.0,T20I
386494,2009-02-25,Transition Era,AMI Stadium,Away,0.0,T20I
386535,2009-02-10,Transition Era,R Premadasa Stadium,Away,1.0,T20I
412682,2010-05-02,Transition Era,"Beausejour Stadium, Gros Islet",Away,1.0,T20I
412691,2010-05-07,Transition Era,"Kensington Oval, Bridgetown",Away,0.0,T20I
412695,2010-05-09,Transition Era,"Kensington Oval, Bridgetown",Away,0.0,T20I
412699,2010-05-11,Transition Era,"Beausejour Stadium, Gros Islet",Away,0.0,T20I
430884,2009-12-09,Transition Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,0.0,T20I
430885,2009-12-12,Transition Era,"Punjab Cricket Association Stadium, Mohali",Home,1.0,T20I
452153,2010-06-12,Transition Era,Harare Sports Club,Away,1.0,T20I
452154,2010-06-13,Transition Era,Harare Sports Club,Away,1.0,T20I
463149,2011-01-09,Transition Era,Moses Mabhida Stadium,Away,1.0,T20I
474476,2011-08-31,Transition Era,Old Trafford,Away,0.0,T20I
489220,2011-06-04,Transition Era,"Queen's Park Oval, Port of Spain",Away,1.0,T20I
518954,2012-02-01,Transition Era,Stadium Australia,Away,0.0,T20I
518955,2012-02-03,Transition Era,Melbourne Cricket Ground,Away,1.0,T20I
521217,2011-10-29,Transition Era,Eden Gardens,Home,0.0,T20I
533281,2012-09-23,Transition Era,R Premadasa Stadium,Away,1.0,T20I
533287,2012-09-28,Transition Era,R Premadasa Stadium,Away,0.0,T20I
533291,2012-09-30,Transition Era,R Premadasa Stadium,Away,1.0,T20I
533295,2012-10-02,Transition Era,R Premadasa Stadium,Away,1.0,T20I
556252,2012-03-30,Transition Era,New Wanderers Stadium,Away,0.0,T20I
564786,2012-08-07,Transition Era,Pallekele International Cricket Stadium,Away,1.0,T20I
565810,2012-12-20,Transition Era,Subrata Roy Sahara Stadium,Away,1.0,T20I
565811,2012-12-22,Transition Era,Wankhede Stadium,Home,0.0,T20I
565820,2012-09-11,Transition Era,"MA Chidambaram Stadium, Chepauk",Home,0.0,T20I
589306,2012-12-25,Transition Era,M Chinnaswamy Stadium,Home,0.0,T20I
589307,2012-12-28,Transition Era,"Sardar Patel Stadium, Motera",Home,1.0,T20I
647247,2013-10-10,Modern Era,Saurashtra Cricket Association Stadium,Home,1.0,T20I
667731,2014-09-07,Modern Era,Edgbaston,Away,0.0,T20I
682921,2014-03-21,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
682929,2014-03-23,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
682943,2014-03-28,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
682951,2014-03-30,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
682963,2014-04-04,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
682965,2014-04-06,Modern Era,Shere Bangla National Stadium,Away,0.0,T20I
885969,2015-07-17,Modern Era,Harare Sports Club,Away,1.0,T20I
885971,2015-07-19,Modern Era,Harare Sports Club,Away,0.0,T20I
895817,2016-01-26,Modern Era,Adelaide Oval,Away,1.0,T20I
895819,2016-01-29,Modern Era,Melbourne Cricket Ground,Away,1.0,T20I
895821,2016-01-31,Modern Era,Sydney Cricket Ground,Away,1.0,T20I
903587,2015-10-02,Modern Era,Himachal Pradesh Cricket Association Stadium,Home,0.0,T20I
903589,2015-10-05,Modern Era,Barabati Stadium,Home,0.0,T20I
951329,2016-03-15,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,0.0,T20I
951341,2016-03-19,Modern Era,Eden Gardens,Home,1.0,T20I
951353,2016-03-23,Modern Era,M Chinnaswamy Stadium,Home,1.0,T20I
951363,2016-03-27,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,1.0,T20I
951371,2016-03-31,Modern Era,Wankhede Stadium,Home,0.0,T20I
963697,2016-02-09,Modern Era,Maharashtra Cricket Association Stadium,Home,0.0,T20I
963699,2016-02-12,Modern Era,JSCA International Stadium Complex,Home,1.0,T20I
963701,2016-02-14,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,1.0,T20I
966745,2016-02-24,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
966751,2016-02-27,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
966757,2016-03-01,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
966761,2016-03-03,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
966765,2016-03-06,Modern Era,Shere Bangla National Stadium,Away,1.0,T20I
1007655,2016-06-18,Modern Era,Harare Sports Club,Away,0.0,T20I
1007657,2016-06-20,Modern Era,Harare Sports Club,Away,1.0,T20I
1007659,2016-06-22,Modern Era,Harare Sports Club,Away,1.0,T20I
1034825,2017-01-26,Modern Era,Green Park,Home,0.0,T20I
1034827,2017-01-29,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,T20I
1034829,2017-02-01,Modern Era,M Chinnaswamy Stadium,Home,1.0,T20I
1041615,2016-08-27,Modern Era,Central Broward Regional Park Stadium Turf Ground,Away,0.0,T20I
1041617,2016-08-28,Modern Era,Central Broward Regional Park Stadium Turf Ground,Away,0.0,T20I
1098211,2017-07-09,Modern Era,"Sabina Park, Kingston",Away,0.0,T20I
1109610,2017-09-06,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,T20I
1119501,2017-10-07,Modern Era,JSCA International Stadium Complex,Home,0.0,T20I
1119502,2017-10-10,Modern Era,Barsapara Cricket Stadium,Home,0.0,T20I
1119543,2018-07-03,Modern Era,Old Trafford,Away,1.0,T20I
1119544,2018-07-06,Modern Era,Sophia Gardens,Away,0.0,T20I
1119545,2018-07-08,Modern Era,County Ground,Away,1.0,T20I
1120093,2017-11-01,Modern Era,Arun Jaitley Stadium,Home,1.0,T20I
1120094,2017-11-04,Modern Era,Saurashtra Cricket Association Stadium,Home,0.0,T20I
1120095,2017-11-07,Modern Era,Greenfield International Stadium,Home,1.0,T20I
1122285,2018-02-18,Modern Era,The Wanderers Stadium,Away,1.0,T20I
1122286,2018-02-21,Modern Era,SuperSport Park,Away,0.0,T20I
1122287,2018-02-24,Modern Era,Newlands,Away,1.0,T20I
1122729,2017-12-20,Modern Era,Barabati Stadium,Home,1.0,T20I
1122730,2017-12-22,Modern Era,Holkar Cricket Stadium,Home,1.0,T20I
1122731,2017-12-24,Modern Era,Wankhede Stadium,Home,1.0,T20I
1133817,2018-03-06,Modern Era,"R.Premadasa Stadium, Khettarama",Away,0.0,T20I
1133818,2018-03-08,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,T20I
1133820,2018-03-12,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,T20I
1133821,2018-03-14,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,T20I
1133823,2018-03-18,Modern Era,"R.Premadasa Stadium, Khettarama",Away,1.0,T20I
1140992,2018-06-27,Modern Era,"The Village, Malahide",Away,1.0,T20I
1140993,2018-06-29,Modern Era,"The Village, Malahide",Away,1.0,T20I
1144990,2018-11-21,Modern Era,"Brisbane Cricket Ground, Woolloongabba",Away,1.0,T20I
1144991,2018-11-23,Modern Era,Melbourne Cricket Ground,Away,0.0,T20I
1144992,2018-11-25,Modern Era,Sydney Cricket Ground,Away,1.0,T20I
1153696,2019-02-06,Modern Era,Westpac Stadium,Away,0.0,T20I
1153697,2019-02-08,Modern Era,Eden Park,Away,1.0,T20I
1153698,2019-02-10,Modern Era,Seddon Park,Away,0.0,T20I
1157759,2018-11-04,Modern Era,Eden Gardens,Home,1.0,T20I
1157760,2018-11-06,Modern Era,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Away,1.0,T20I
1157761,2018-11-11,Modern Era,"MA Chidambaram Stadium, Chepauk",Home,1.0,T20I
1168247,2019-02-24,Modern Era,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,0.0,T20I
1168248,2019-02-27,Modern Era,M.Chinnaswamy Stadium,Home,0.0,T20I
1187005,2019-09-18,Modern Era,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,1.0,T20I
1187006,2019-09-22,Modern Era,M.Chinnaswamy Stadium,Home,0.0,T20I
1187013,2019-11-03,Modern Era,Arun Jaitley Stadium,Home,0.0,T20I
1187014,2019-11-07,Modern Era,Saurashtra Cricket Association Stadium,Home,1.0,T20I
1187015,2019-11-10,Modern Era,"Vidarbha Cricket Association Stadium, Jamtha",Home,1.0,T20I
1187018,2019-12-06,Modern Era,"Rajiv Gandhi International Stadium, Uppal",Home,1.0,T20I
1187019,2019-12-08,Modern Era,Greenfield International Stadium,Home,0.0,T20I
1187020,2019-12-11,Modern Era,Wankhede Stadium,Home,1.0,T20I
1187677,2020-01-24,Modern Era,Eden Park,Away,1.0,T20I
1187678,2020-01-26,Modern Era,Eden Park,Away,1.0,T20I
1187679,2020-01-29,Modern Era,Seddon Park,Away,1.0,T20I
1187680,2020-01-31,Modern Era,Westpac Stadium,Away,1.0,T20I
1187681,2020-02-02,Modern Era,Bay Oval,Away,1.0,T20I
1188621,2019-08-03,Modern Era,Central Broward Regional Park Stadium Turf Ground,Away,1.0,T20I
1188622,2019-08-04,Modern Era,Central Broward Regional Park Stadium Turf Ground,Away,1.0,T20I
1188623,2019-08-06,Modern Era,"Providence Stadium, Guyana",Away,1.0,T20I
1202243,2020-01-07,Modern Era,Holkar Cricket Stadium,Home,1.0,T20I
1202244,2020-01-10,Modern Era,Maharashtra Cricket Association Stadium,Home,1.0,T20I
1223952,2020-12-04,Modern Era,Manuka Oval,Away,1.0,T20I
1223953,2020-12-06,Modern Era,Sydney Cricket Ground,Away,1.0,T20I
1223954,2020-12-08,Modern Era,Sydney Cricket Ground,Away,0.0,T20I
1243388,2021-03-12,Modern Era,Narendra Modi Stadium,Home,0.0,T20I
1243389,2021-03-14,Modern Era,Narendra Modi Stadium,Home,1.0,T20I
1243390,2021-03-16,Modern Era,Narendra Modi Stadium,Home,0.0,T20I
1243391,2021-03-18,Modern Era,Narendra Modi Stadium,Home,1.0,T20I
1243392,2021-03-20,Modern Era,Narendra Modi Stadium,Home,1.0,T20I
1262758,2021-07-25,Modern Era,"R Premadasa Stadium, Colombo",Away,1.0,T20I
1262759,2021-07-28,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,T20I
1262760,2021-07-29,Modern Era,"R Premadasa Stadium, Colombo",Away,0.0,T20I
1273727,2021-10-24,Modern Era,Dubai International Cricket Stadium,Away,0.0,T20I
1273739,2021-10-31,Modern Era,Dubai International Cricket Stadium,Away,0.0,T20I
1273748,2021-11-05,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1273753,2021-11-08,Modern Era,Dubai International Cricket Stadium,Away,1.0,T20I
1276904,2022-07-07,Modern Era,"The Rose Bowl, Southampton",Away,1.0,T20I
1276905,2022-07-09,Modern Era,"Edgbaston, Birmingham",Away,1.0,T20I
1276906,2022-07-10,Modern Era,"Trent Bridge, Nottingham",Away,0.0,T20I
1278671,2021-11-17,Modern Era,"Sawai Mansingh Stadium, Jaipur",Home,1.0,T20I
1278672,2021-11-19,Modern Era,"JSCA International Stadium Complex, Ranchi",Home,1.0,T20I
